Actual_Converted,Conversion_Probability,Lead_Score,Priority_Tier
1,0.5853,58.5,Warm
1,0.5854,58.5,Warm
0,0.5844,58.4,Warm
1,0.5839,58.4,Warm
0,0.5841,58.4,Warm
0,0.5836,58.4,Warm
0,0.5825,58.3,Warm
1,0.5829,58.3,Warm
1,0.5835,58.3,Warm
0,0.583,58.3,Warm
1,0.5835,58.3,Warm
0,0.5831,58.3,Warm
0,0.5831,58.3,Warm
1,0.5832,58.3,Warm
0,0.5822,58.2,Warm
0,0.5817,58.2,Warm
1,0.582,58.2,Warm
1,0.5823,58.2,Warm
0,0.5805,58.1,Warm
1,0.581,58.1,Warm
0,0.5812,58.1,Warm
1,0.5808,58.1,Warm
1,0.5805,58.1,Warm
0,0.5802,58.0,Warm
1,0.5801,58.0,Warm
1,0.5793,57.9,Warm
1,0.5786,57.9,Warm
0,0.5786,57.9,Warm
0,0.5782,57.8,Warm
0,0.5784,57.8,Warm
1,0.5774,57.7,Warm
0,0.5766,57.7,Warm
1,0.5768,57.7,Warm
1,0.5756,57.6,Warm
0,0.5751,57.5,Warm
1,0.5746,57.5,Warm
1,0.5752,57.5,Warm
1,0.5739,57.4,Warm
1,0.5741,57.4,Warm
1,0.5738,57.4,Warm
0,0.5744,57.4,Warm
1,0.5742,57.4,Warm
1,0.5743,57.4,Warm
0,0.5738,57.4,Warm
0,0.5739,57.4,Warm
1,0.5726,57.3,Warm
1,0.5727,57.3,Warm
1,0.5732,57.3,Warm
1,0.5719,57.2,Warm
1,0.5718,57.2,Warm
1,0.5723,57.2,Warm
1,0.5717,57.2,Warm
0,0.5723,57.2,Warm
1,0.5712,57.1,Warm
1,0.5708,57.1,Warm
1,0.5707,57.1,Warm
1,0.5707,57.1,Warm
1,0.5698,57.0,Warm
0,0.5702,57.0,Warm
0,0.5702,57.0,Warm
1,0.5689,56.9,Warm
0,0.5692,56.9,Warm
1,0.5689,56.9,Warm
1,0.569,56.9,Warm
0,0.5686,56.9,Warm
0,0.5692,56.9,Warm
1,0.5679,56.8,Warm
1,0.5682,56.8,Warm
0,0.5671,56.7,Warm
0,0.567,56.7,Warm
0,0.5666,56.7,Warm
1,0.5667,56.7,Warm
1,0.5665,56.7,Warm
1,0.5672,56.7,Warm
1,0.5657,56.6,Warm
1,0.5663,56.6,Warm
1,0.5663,56.6,Warm
1,0.5648,56.5,Warm
1,0.5648,56.5,Warm
0,0.5646,56.5,Warm
1,0.5649,56.5,Warm
1,0.5639,56.4,Warm
0,0.5644,56.4,Warm
1,0.5644,56.4,Warm
1,0.5639,56.4,Warm
1,0.5645,56.4,Warm
1,0.5631,56.3,Warm
0,0.5633,56.3,Warm
1,0.5623,56.2,Warm
1,0.5619,56.2,Warm
1,0.562,56.2,Warm
0,0.5625,56.2,Warm
1,0.5623,56.2,Warm
0,0.5619,56.2,Warm
1,0.5621,56.2,Warm
1,0.562,56.2,Warm
0,0.5624,56.2,Warm
0,0.5623,56.2,Warm
1,0.5608,56.1,Warm
1,0.5613,56.1,Warm
1,0.56,56.0,Warm
0,0.56,56.0,Warm
1,0.5593,55.9,Warm
1,0.5591,55.9,Warm
0,0.5595,55.9,Warm
0,0.5589,55.9,Warm
1,0.5588,55.9,Warm
1,0.5583,55.8,Warm
1,0.5583,55.8,Warm
0,0.5583,55.8,Warm
1,0.5573,55.7,Warm
0,0.5568,55.7,Warm
1,0.5571,55.7,Warm
1,0.5572,55.7,Warm
1,0.5569,55.7,Warm
0,0.557,55.7,Warm
0,0.556,55.6,Warm
0,0.5564,55.6,Warm
0,0.5564,55.6,Warm
1,0.5549,55.5,Warm
0,0.555,55.5,Warm
0,0.5535,55.4,Warm
1,0.5535,55.4,Warm
0,0.5538,55.4,Warm
0,0.5535,55.3,Warm
0,0.5533,55.3,Warm
1,0.5528,55.3,Warm
1,0.5525,55.3,Warm
0,0.5527,55.3,Warm
1,0.5534,55.3,Warm
1,0.5532,55.3,Warm
1,0.5534,55.3,Warm
0,0.5526,55.3,Warm
1,0.5522,55.2,Warm
1,0.5518,55.2,Warm
1,0.5518,55.2,Warm
1,0.5518,55.2,Warm
0,0.5518,55.2,Warm
0,0.5518,55.2,Warm
0,0.5518,55.2,Warm
1,0.5518,55.2,Warm
1,0.5518,55.2,Warm
1,0.5518,55.2,Warm
1,0.5518,55.2,Warm
0,0.5522,55.2,Warm
1,0.5518,55.2,Warm
0,0.5515,55.2,Warm
0,0.5518,55.2,Warm
0,0.5518,55.2,Warm
0,0.5518,55.2,Warm
1,0.5518,55.2,Warm
1,0.5518,55.2,Warm
1,0.5525,55.2,Warm
1,0.5518,55.2,Warm
1,0.5518,55.2,Warm
1,0.5518,55.2,Warm
1,0.5518,55.2,Warm
0,0.5518,55.2,Warm
0,0.552,55.2,Warm
0,0.5518,55.2,Warm
1,0.5518,55.2,Warm
1,0.5518,55.2,Warm
1,0.5518,55.2,Warm
1,0.5518,55.2,Warm
1,0.5518,55.2,Warm
1,0.5518,55.2,Warm
0,0.5518,55.2,Warm
1,0.5518,55.2,Warm
1,0.5518,55.2,Warm
1,0.5518,55.2,Warm
1,0.5518,55.2,Warm
1,0.5518,55.2,Warm
1,0.552,55.2,Warm
1,0.5518,55.2,Warm
1,0.5518,55.2,Warm
1,0.5518,55.2,Warm
1,0.5518,55.2,Warm
1,0.551,55.1,Warm
0,0.551,55.1,Warm
0,0.5505,55.1,Warm
1,0.5509,55.1,Warm
1,0.5505,55.1,Warm
1,0.5501,55.0,Warm
0,0.549,54.9,Warm
0,0.5486,54.9,Warm
0,0.5491,54.9,Warm
1,0.5489,54.9,Warm
1,0.5489,54.9,Warm
0,0.5476,54.8,Warm
0,0.5479,54.8,Warm
1,0.5476,54.8,Warm
1,0.5479,54.8,Warm
1,0.5475,54.8,Warm
0,0.5482,54.8,Warm
0,0.5478,54.8,Warm
1,0.5466,54.7,Warm
0,0.5474,54.7,Warm
0,0.5466,54.7,Warm
1,0.5464,54.6,Warm
1,0.5459,54.6,Warm
0,0.5463,54.6,Warm
0,0.5459,54.6,Warm
1,0.5452,54.5,Warm
0,0.5449,54.5,Warm
1,0.5451,54.5,Warm
1,0.5441,54.4,Warm
0,0.5443,54.4,Warm
0,0.5439,54.4,Warm
1,0.5444,54.4,Warm
0,0.5436,54.4,Warm
1,0.5425,54.3,Warm
0,0.5434,54.3,Warm
0,0.5425,54.3,Warm
0,0.5426,54.3,Warm
0,0.5433,54.3,Warm
1,0.5415,54.2,Warm
0,0.5422,54.2,Warm
0,0.5419,54.2,Warm
1,0.5414,54.1,Warm
1,0.5399,54.0,Warm
0,0.5404,54.0,Warm
0,0.5396,54.0,Warm
1,0.5396,54.0,Warm
0,0.5404,54.0,Warm
1,0.5394,53.9,Warm
0,0.5381,53.8,Warm
0,0.5376,53.8,Warm
1,0.5381,53.8,Warm
0,0.5379,53.8,Warm
0,0.5381,53.8,Warm
0,0.537,53.7,Warm
0,0.5366,53.7,Warm
0,0.5372,53.7,Warm
0,0.5367,53.7,Warm
1,0.5365,53.7,Warm
0,0.537,53.7,Warm
1,0.5374,53.7,Warm
0,0.5371,53.7,Warm
1,0.5364,53.6,Warm
0,0.5354,53.5,Warm
1,0.5346,53.5,Warm
0,0.5345,53.5,Warm
0,0.5346,53.5,Warm
1,0.5353,53.5,Warm
1,0.5337,53.4,Warm
1,0.5344,53.4,Warm
1,0.5344,53.4,Warm
1,0.5339,53.4,Warm
1,0.534,53.4,Warm
0,0.5342,53.4,Warm
1,0.5326,53.3,Warm
0,0.5326,53.3,Warm
0,0.5332,53.3,Warm
0,0.5326,53.3,Warm
1,0.5324,53.2,Warm
0,0.5324,53.2,Warm
1,0.5315,53.2,Warm
1,0.5295,53.0,Warm
0,0.5302,53.0,Warm
0,0.5305,53.0,Warm
1,0.5287,52.9,Warm
0,0.5289,52.9,Warm
0,0.529,52.9,Warm
1,0.5279,52.8,Warm
0,0.528,52.8,Warm
1,0.5284,52.8,Warm
0,0.5276,52.8,Warm
0,0.5285,52.8,Warm
0,0.5274,52.7,Warm
1,0.5269,52.7,Warm
0,0.5268,52.7,Warm
1,0.5259,52.6,Warm
1,0.5261,52.6,Warm
0,0.5264,52.6,Warm
1,0.526,52.6,Warm
0,0.5261,52.6,Warm
0,0.5256,52.6,Warm
0,0.5261,52.6,Warm
0,0.5249,52.5,Warm
0,0.5239,52.4,Warm
1,0.5239,52.4,Warm
1,0.5244,52.4,Warm
0,0.5239,52.4,Warm
1,0.5243,52.4,Warm
0,0.5226,52.3,Warm
1,0.5225,52.3,Warm
0,0.5231,52.3,Warm
0,0.5226,52.3,Warm
1,0.5229,52.3,Warm
1,0.5234,52.3,Warm
1,0.523,52.3,Warm
0,0.5231,52.3,Warm
0,0.5226,52.3,Warm
0,0.5219,52.2,Warm
1,0.522,52.2,Warm
0,0.522,52.2,Warm
1,0.522,52.2,Warm
1,0.5219,52.2,Warm
0,0.5214,52.1,Warm
1,0.5214,52.1,Warm
0,0.5207,52.1,Warm
0,0.52,52.0,Warm
1,0.5202,52.0,Warm
0,0.5203,52.0,Warm
1,0.52,52.0,Warm
0,0.5204,52.0,Warm
0,0.5195,52.0,Warm
1,0.5196,52.0,Warm
1,0.519,51.9,Warm
0,0.5195,51.9,Warm
1,0.5188,51.9,Warm
1,0.519,51.9,Warm
0,0.5193,51.9,Warm
1,0.519,51.9,Warm
1,0.5175,51.8,Warm
1,0.518,51.8,Warm
0,0.518,51.8,Warm
1,0.5167,51.7,Warm
1,0.5169,51.7,Warm
1,0.5169,51.7,Warm
1,0.5167,51.7,Warm
1,0.5173,51.7,Warm
1,0.5172,51.7,Warm
0,0.5165,51.7,Warm
1,0.5162,51.6,Warm
1,0.5158,51.6,Warm
1,0.5164,51.6,Warm
0,0.5149,51.5,Warm
1,0.5152,51.5,Warm
0,0.5149,51.5,Warm
1,0.515,51.5,Warm
0,0.5145,51.5,Warm
1,0.5146,51.5,Warm
1,0.514,51.4,Warm
0,0.5144,51.4,Warm
1,0.5145,51.4,Warm
0,0.5143,51.4,Warm
0,0.514,51.4,Warm
0,0.5135,51.4,Warm
0,0.514,51.4,Warm
0,0.5125,51.3,Warm
1,0.5129,51.3,Warm
1,0.5127,51.3,Warm
1,0.5126,51.3,Warm
0,0.5125,51.3,Warm
1,0.5134,51.3,Warm
1,0.5133,51.3,Warm
0,0.5116,51.2,Warm
1,0.5115,51.2,Warm
1,0.5114,51.1,Warm
0,0.511,51.1,Warm
0,0.5111,51.1,Warm
0,0.5106,51.1,Warm
1,0.5113,51.1,Warm
1,0.5113,51.1,Warm
0,0.51,51.0,Warm
0,0.5098,51.0,Warm
0,0.5104,51.0,Warm
1,0.5101,51.0,Warm
1,0.51,51.0,Warm
1,0.5103,51.0,Warm
1,0.5095,51.0,Warm
0,0.5104,51.0,Warm
1,0.5098,51.0,Warm
1,0.5088,50.9,Warm
0,0.5095,50.9,Warm
0,0.5095,50.9,Warm
1,0.5088,50.9,Warm
1,0.509,50.9,Warm
0,0.508,50.8,Warm
1,0.5085,50.8,Warm
0,0.5085,50.8,Warm
1,0.5079,50.8,Warm
0,0.507,50.7,Warm
1,0.5068,50.7,Warm
0,0.5075,50.7,Warm
0,0.507,50.7,Warm
1,0.5074,50.7,Warm
1,0.5071,50.7,Warm
0,0.506,50.6,Warm
1,0.5048,50.5,Warm
0,0.505,50.5,Warm
1,0.5048,50.5,Warm
1,0.5046,50.5,Warm
0,0.504,50.4,Warm
1,0.5043,50.4,Warm
1,0.5038,50.4,Warm
1,0.5041,50.4,Warm
1,0.5039,50.4,Warm
1,0.503,50.3,Warm
1,0.5033,50.3,Warm
1,0.503,50.3,Warm
0,0.5031,50.3,Warm
1,0.5035,50.3,Warm
0,0.503,50.3,Warm
0,0.5034,50.3,Warm
0,0.5032,50.3,Warm
1,0.502,50.2,Warm
1,0.5018,50.2,Warm
0,0.5017,50.2,Warm
0,0.5009,50.1,Warm
1,0.5009,50.1,Warm
1,0.5013,50.1,Warm
1,0.501,50.1,Warm
0,0.5012,50.1,Warm
1,0.5012,50.1,Warm
1,0.4998,50.0,Warm
1,0.5004,50.0,Warm
1,0.5004,50.0,Warm
0,0.5003,50.0,Warm
0,0.4987,49.9,Warm
1,0.4987,49.9,Warm
1,0.4992,49.9,Warm
0,0.4986,49.9,Warm
1,0.4993,49.9,Warm
1,0.4976,49.8,Warm
0,0.4983,49.8,Warm
0,0.4978,49.8,Warm
0,0.4984,49.8,Warm
1,0.4983,49.8,Warm
1,0.4968,49.7,Warm
1,0.4969,49.7,Warm
0,0.4969,49.7,Warm
0,0.4967,49.7,Warm
0,0.4974,49.7,Warm
0,0.4963,49.6,Warm
0,0.496,49.6,Warm
1,0.4962,49.6,Warm
1,0.4957,49.6,Warm
0,0.4959,49.6,Warm
0,0.4954,49.5,Warm
1,0.4949,49.5,Warm
0,0.4954,49.5,Warm
1,0.4949,49.5,Warm
1,0.4943,49.4,Warm
1,0.4939,49.4,Warm
0,0.4938,49.4,Warm
1,0.4936,49.4,Warm
0,0.4939,49.4,Warm
1,0.4938,49.4,Warm
1,0.4941,49.4,Warm
1,0.4943,49.4,Warm
1,0.4939,49.4,Warm
0,0.493,49.3,Warm
1,0.4926,49.3,Warm
1,0.4925,49.3,Warm
1,0.4927,49.3,Warm
1,0.4934,49.3,Warm
0,0.4933,49.3,Warm
1,0.4929,49.3,Warm
0,0.4923,49.2,Warm
0,0.4917,49.2,Warm
1,0.4924,49.2,Warm
1,0.4922,49.2,Warm
0,0.4923,49.2,Warm
1,0.4923,49.2,Warm
1,0.4914,49.1,Warm
0,0.4913,49.1,Warm
0,0.4903,49.0,Warm
1,0.4898,49.0,Warm
1,0.4902,49.0,Warm
1,0.4894,48.9,Warm
0,0.4894,48.9,Warm
1,0.4892,48.9,Warm
1,0.4892,48.9,Warm
0,0.4889,48.9,Warm
0,0.4879,48.8,Warm
0,0.4882,48.8,Warm
1,0.4877,48.8,Warm
1,0.4884,48.8,Warm
1,0.4872,48.7,Warm
0,0.4874,48.7,Warm
1,0.4872,48.7,Warm
0,0.4867,48.7,Warm
0,0.4873,48.7,Warm
1,0.4862,48.6,Warm
1,0.4859,48.6,Warm
1,0.4863,48.6,Warm
0,0.4859,48.6,Warm
0,0.4862,48.6,Warm
1,0.4864,48.6,Warm
0,0.4849,48.5,Warm
0,0.4849,48.5,Warm
1,0.4847,48.5,Warm
1,0.4855,48.5,Warm
1,0.4852,48.5,Warm
0,0.4844,48.4,Warm
1,0.4839,48.4,Warm
1,0.4842,48.4,Warm
0,0.4839,48.4,Warm
0,0.4834,48.3,Warm
0,0.4826,48.3,Warm
0,0.4828,48.3,Warm
0,0.4834,48.3,Warm
1,0.4835,48.3,Warm
1,0.4832,48.3,Warm
0,0.4834,48.3,Warm
1,0.483,48.3,Warm
0,0.4829,48.3,Warm
1,0.4817,48.2,Warm
0,0.482,48.2,Warm
0,0.482,48.2,Warm
0,0.4819,48.2,Warm
1,0.4823,48.2,Warm
1,0.4812,48.1,Warm
0,0.4808,48.1,Warm
1,0.4802,48.0,Warm
0,0.4798,48.0,Warm
1,0.4798,48.0,Warm
0,0.4803,48.0,Warm
1,0.4792,47.9,Warm
1,0.4791,47.9,Warm
0,0.4791,47.9,Warm
1,0.4787,47.9,Warm
1,0.4783,47.8,Warm
1,0.4783,47.8,Warm
0,0.4783,47.8,Warm
1,0.4782,47.8,Warm
0,0.4785,47.8,Warm
0,0.4782,47.8,Warm
1,0.4766,47.7,Warm
1,0.4768,47.7,Warm
0,0.4763,47.6,Warm
0,0.4758,47.6,Warm
0,0.4758,47.6,Warm
0,0.4758,47.6,Warm
0,0.4756,47.6,Warm
1,0.4751,47.5,Warm
0,0.4748,47.5,Warm
1,0.4749,47.5,Warm
1,0.4753,47.5,Warm
0,0.4747,47.5,Warm
0,0.4753,47.5,Warm
0,0.4753,47.5,Warm
1,0.4737,47.4,Warm
0,0.4743,47.4,Warm
0,0.4737,47.4,Warm
1,0.4742,47.4,Warm
1,0.4743,47.4,Warm
0,0.4727,47.3,Warm
0,0.4733,47.3,Warm
0,0.4733,47.3,Warm
1,0.4727,47.3,Warm
0,0.4732,47.3,Warm
1,0.4717,47.2,Warm
1,0.4717,47.2,Warm
1,0.4717,47.2,Warm
0,0.4718,47.2,Warm
0,0.4706,47.1,Warm
0,0.4713,47.1,Warm
0,0.4714,47.1,Warm
1,0.4712,47.1,Warm
0,0.4714,47.1,Warm
1,0.4712,47.1,Warm
0,0.4698,47.0,Warm
0,0.4698,47.0,Warm
0,0.4688,46.9,Warm
1,0.4694,46.9,Warm
0,0.4693,46.9,Warm
1,0.4688,46.9,Warm
0,0.4692,46.9,Warm
0,0.4688,46.9,Warm
0,0.4693,46.9,Warm
0,0.4677,46.8,Warm
1,0.4683,46.8,Warm
1,0.4677,46.8,Warm
0,0.4677,46.8,Warm
1,0.4679,46.8,Warm
1,0.4677,46.8,Warm
1,0.4672,46.7,Warm
0,0.4668,46.7,Warm
1,0.4673,46.7,Warm
1,0.4672,46.7,Warm
1,0.4671,46.7,Warm
0,0.4669,46.7,Warm
1,0.4669,46.7,Warm
0,0.4673,46.7,Warm
1,0.4667,46.7,Warm
0,0.4665,46.7,Warm
1,0.4672,46.7,Warm
0,0.4673,46.7,Warm
1,0.4666,46.7,Warm
0,0.4664,46.6,Warm
1,0.4657,46.6,Warm
1,0.4657,46.6,Warm
0,0.4663,46.6,Warm
1,0.4658,46.6,Warm
1,0.4649,46.5,Warm
0,0.4652,46.5,Warm
1,0.4647,46.5,Warm
1,0.4647,46.5,Warm
0,0.4653,46.5,Warm
0,0.4653,46.5,Warm
1,0.4639,46.4,Warm
0,0.4636,46.4,Warm
1,0.4636,46.4,Warm
1,0.4638,46.4,Warm
1,0.4643,46.4,Warm
0,0.4644,46.4,Warm
1,0.4642,46.4,Warm
1,0.4627,46.3,Warm
1,0.4628,46.3,Warm
1,0.4632,46.3,Warm
1,0.4629,46.3,Warm
0,0.4625,46.3,Warm
0,0.4617,46.2,Warm
1,0.4622,46.2,Warm
0,0.4623,46.2,Warm
0,0.4623,46.2,Warm
0,0.4613,46.1,Warm
0,0.4614,46.1,Warm
0,0.4608,46.1,Warm
1,0.4607,46.1,Warm
1,0.4612,46.1,Warm
0,0.4603,46.0,Warm
1,0.46,46.0,Warm
0,0.4599,46.0,Warm
0,0.46,46.0,Warm
0,0.4603,46.0,Warm
1,0.4602,46.0,Warm
0,0.4602,46.0,Warm
1,0.4599,46.0,Warm
1,0.4593,45.9,Warm
0,0.4588,45.9,Warm
0,0.4593,45.9,Warm
1,0.4587,45.9,Warm
0,0.4593,45.9,Warm
0,0.4595,45.9,Warm
0,0.4588,45.9,Warm
0,0.4576,45.8,Warm
0,0.4585,45.8,Warm
0,0.4568,45.7,Warm
0,0.4568,45.7,Warm
1,0.4572,45.7,Warm
0,0.4573,45.7,Warm
0,0.4561,45.6,Warm
1,0.4564,45.6,Warm
1,0.4558,45.6,Warm
1,0.4564,45.6,Warm
1,0.4557,45.6,Warm
0,0.4562,45.6,Warm
1,0.4562,45.6,Warm
0,0.4553,45.5,Warm
1,0.4553,45.5,Warm
1,0.4546,45.5,Warm
0,0.4549,45.5,Warm
1,0.4548,45.5,Warm
1,0.4553,45.5,Warm
1,0.4548,45.5,Warm
1,0.4537,45.4,Warm
0,0.4541,45.4,Warm
0,0.4538,45.4,Warm
0,0.4543,45.4,Warm
0,0.4545,45.4,Warm
1,0.4535,45.4,Warm
0,0.4541,45.4,Warm
0,0.4527,45.3,Warm
0,0.4533,45.3,Warm
1,0.4528,45.3,Warm
1,0.4532,45.3,Warm
1,0.453,45.3,Warm
0,0.4518,45.2,Warm
0,0.4518,45.2,Warm
0,0.4518,45.2,Warm
0,0.4518,45.2,Warm
1,0.4521,45.2,Warm
1,0.4522,45.2,Warm
1,0.4516,45.2,Warm
0,0.4515,45.1,Warm
0,0.4501,45.0,Warm
0,0.4503,45.0,Warm
1,0.4496,45.0,Warm
1,0.4503,45.0,Warm
1,0.4496,45.0,Warm
1,0.4487,44.9,Warm
0,0.4488,44.9,Warm
0,0.4488,44.9,Warm
0,0.4491,44.9,Warm
0,0.4495,44.9,Warm
0,0.4493,44.9,Warm
0,0.4488,44.9,Warm
0,0.4483,44.8,Warm
0,0.4483,44.8,Warm
1,0.4478,44.8,Warm
1,0.4476,44.8,Warm
1,0.4481,44.8,Warm
1,0.4479,44.8,Warm
1,0.4483,44.8,Warm
0,0.4472,44.7,Warm
0,0.4468,44.7,Warm
1,0.447,44.7,Warm
0,0.4468,44.7,Warm
1,0.447,44.7,Warm
0,0.4469,44.7,Warm
1,0.4475,44.7,Warm
1,0.4472,44.7,Warm
1,0.4462,44.6,Warm
0,0.446,44.6,Warm
1,0.4462,44.6,Warm
0,0.4449,44.5,Warm
0,0.4452,44.5,Warm
1,0.4438,44.4,Warm
1,0.4442,44.4,Warm
1,0.4444,44.4,Warm
0,0.4434,44.3,Warm
1,0.4434,44.3,Warm
0,0.4434,44.3,Warm
1,0.4434,44.3,Warm
1,0.4434,44.3,Warm
0,0.4429,44.3,Warm
0,0.4429,44.3,Warm
0,0.4422,44.2,Warm
0,0.442,44.2,Warm
1,0.4424,44.2,Warm
1,0.4417,44.2,Warm
1,0.4419,44.2,Warm
1,0.4407,44.1,Warm
1,0.4409,44.1,Warm
1,0.4408,44.1,Warm
0,0.4412,44.1,Warm
1,0.4414,44.1,Warm
0,0.4405,44.0,Warm
1,0.4402,44.0,Warm
1,0.4402,44.0,Warm
0,0.44,44.0,Warm
0,0.4402,44.0,Warm
0,0.44,44.0,Warm
0,0.44,44.0,Warm
1,0.4398,44.0,Warm
0,0.4395,44.0,Warm
0,0.4394,43.9,Warm
1,0.4388,43.9,Warm
0,0.4394,43.9,Warm
0,0.4392,43.9,Warm
0,0.4383,43.8,Warm
0,0.4381,43.8,Warm
1,0.4382,43.8,Warm
1,0.4384,43.8,Warm
0,0.4378,43.8,Warm
1,0.4384,43.8,Warm
1,0.4367,43.7,Warm
0,0.4374,43.7,Warm
0,0.4359,43.6,Warm
0,0.4358,43.6,Warm
0,0.4358,43.6,Warm
0,0.4358,43.6,Warm
1,0.4359,43.6,Warm
1,0.4358,43.6,Warm
0,0.4359,43.6,Warm
0,0.4358,43.6,Warm
0,0.4364,43.6,Warm
1,0.4353,43.5,Warm
0,0.4355,43.5,Warm
0,0.4351,43.5,Warm
0,0.4348,43.5,Warm
0,0.4354,43.5,Warm
1,0.4347,43.5,Warm
0,0.4354,43.5,Warm
1,0.4341,43.4,Warm
0,0.434,43.4,Warm
0,0.4339,43.4,Warm
0,0.4338,43.4,Warm
1,0.4338,43.4,Warm
0,0.433,43.3,Warm
1,0.433,43.3,Warm
0,0.433,43.3,Warm
0,0.4318,43.2,Warm
0,0.432,43.2,Warm
0,0.4323,43.2,Warm
0,0.4323,43.2,Warm
1,0.4315,43.2,Warm
0,0.432,43.2,Warm
0,0.4315,43.2,Warm
0,0.4316,43.2,Warm
1,0.432,43.2,Warm
0,0.4323,43.2,Warm
1,0.4311,43.1,Warm
1,0.431,43.1,Warm
1,0.4307,43.1,Warm
0,0.431,43.1,Warm
1,0.4299,43.0,Warm
0,0.43,43.0,Warm
0,0.4295,42.9,Warm
0,0.429,42.9,Warm
1,0.4292,42.9,Warm
0,0.4288,42.9,Warm
0,0.4294,42.9,Warm
0,0.4285,42.9,Warm
1,0.4276,42.8,Warm
0,0.4281,42.8,Warm
1,0.4282,42.8,Warm
1,0.4281,42.8,Warm
0,0.4276,42.8,Warm
0,0.4276,42.8,Warm
1,0.4284,42.8,Warm
1,0.427,42.7,Warm
0,0.4274,42.7,Warm
1,0.4271,42.7,Warm
1,0.4274,42.7,Warm
0,0.4266,42.7,Warm
0,0.4261,42.6,Warm
1,0.4255,42.6,Warm
1,0.4255,42.6,Warm
0,0.4264,42.6,Warm
1,0.4259,42.6,Warm
0,0.4256,42.6,Warm
0,0.4264,42.6,Warm
0,0.4249,42.5,Warm
1,0.4246,42.5,Warm
1,0.425,42.5,Warm
1,0.4246,42.5,Warm
1,0.4233,42.3,Warm
1,0.4231,42.3,Warm
1,0.4234,42.3,Warm
1,0.4228,42.3,Warm
1,0.423,42.3,Warm
1,0.4223,42.2,Warm
1,0.422,42.2,Warm
0,0.4222,42.2,Warm
0,0.4222,42.2,Warm
0,0.4217,42.2,Warm
1,0.422,42.2,Warm
1,0.4215,42.2,Warm
1,0.4209,42.1,Warm
0,0.4207,42.1,Warm
0,0.421,42.1,Warm
1,0.4207,42.1,Warm
1,0.4206,42.1,Warm
0,0.4212,42.1,Warm
0,0.4212,42.1,Warm
0,0.421,42.1,Warm
0,0.4199,42.0,Warm
1,0.4198,42.0,Warm
0,0.42,42.0,Warm
0,0.4197,42.0,Warm
0,0.4199,42.0,Warm
0,0.4202,42.0,Warm
0,0.4192,41.9,Warm
0,0.4195,41.9,Warm
0,0.4192,41.9,Warm
0,0.419,41.9,Warm
0,0.4186,41.9,Warm
0,0.4193,41.9,Warm
0,0.4191,41.9,Warm
1,0.4187,41.9,Warm
1,0.4179,41.8,Warm
0,0.4179,41.8,Warm
1,0.4177,41.8,Warm
0,0.4177,41.8,Warm
0,0.4177,41.8,Warm
1,0.4182,41.8,Warm
0,0.4175,41.7,Warm
0,0.4173,41.7,Warm
0,0.4167,41.7,Warm
0,0.4175,41.7,Warm
0,0.4161,41.6,Warm
1,0.4161,41.6,Warm
0,0.4157,41.6,Warm
0,0.4158,41.6,Warm
1,0.4163,41.6,Warm
0,0.4163,41.6,Warm
1,0.4153,41.5,Warm
1,0.4146,41.5,Warm
0,0.4154,41.5,Warm
1,0.4153,41.5,Warm
1,0.4152,41.5,Warm
1,0.4143,41.4,Warm
1,0.4142,41.4,Warm
0,0.4143,41.4,Warm
0,0.4143,41.4,Warm
0,0.4128,41.3,Warm
0,0.4133,41.3,Warm
1,0.4124,41.2,Warm
1,0.4122,41.2,Warm
1,0.4119,41.2,Warm
0,0.4122,41.2,Warm
0,0.4109,41.1,Warm
1,0.4114,41.1,Warm
0,0.4112,41.1,Warm
0,0.4114,41.1,Warm
0,0.4099,41.0,Warm
1,0.4104,41.0,Warm
0,0.4096,41.0,Warm
1,0.4101,41.0,Warm
0,0.4099,41.0,Warm
0,0.4104,41.0,Warm
0,0.4104,41.0,Warm
0,0.4098,41.0,Warm
0,0.409,40.9,Warm
1,0.4088,40.9,Warm
0,0.4088,40.9,Warm
1,0.4095,40.9,Warm
1,0.4095,40.9,Warm
0,0.4089,40.9,Warm
1,0.4091,40.9,Warm
1,0.4081,40.8,Warm
0,0.4075,40.8,Warm
1,0.4076,40.8,Warm
0,0.407,40.7,Warm
0,0.407,40.7,Warm
0,0.407,40.7,Warm
0,0.407,40.7,Warm
1,0.4073,40.7,Warm
1,0.4064,40.6,Warm
0,0.4059,40.6,Warm
0,0.4064,40.6,Warm
0,0.4061,40.6,Warm
1,0.406,40.6,Warm
0,0.4055,40.5,Warm
1,0.4049,40.5,Warm
1,0.4042,40.4,Warm
0,0.4041,40.4,Warm
0,0.404,40.4,Warm
1,0.404,40.4,Warm
1,0.4036,40.4,Warm
0,0.4041,40.4,Warm
0,0.404,40.4,Warm
0,0.4033,40.3,Warm
0,0.403,40.3,Warm
0,0.4034,40.3,Warm
0,0.4026,40.3,Warm
0,0.4031,40.3,Warm
1,0.4027,40.3,Warm
0,0.4017,40.2,Warm
1,0.4021,40.2,Warm
0,0.4017,40.2,Warm
0,0.4021,40.2,Warm
1,0.4017,40.2,Warm
0,0.4016,40.2,Warm
0,0.4017,40.2,Warm
0,0.4017,40.2,Warm
0,0.4021,40.2,Warm
0,0.4012,40.1,Warm
0,0.4014,40.1,Warm
1,0.4007,40.1,Warm
0,0.4003,40.0,Warm
1,0.4004,40.0,Warm
